Problem-Solving Score,Coding Experience (Years),Work_Experience,Project Experience,Technical_Skills,Soft_Skills,Academic Background,Interests,Personality Type,Certifications,Work Preference,Preferred Tech Stack,Recommended Career
91.56703849257711,7.885981082464062,0.3956818634293221,3.257029277238373,"C++, JavaScript","Critical Thinking, Teamwork",Electronics Engineering,"C++, JavaScript",ENFP,,On-Site,"C++, JavaScript",Software Engineer
75.78560569221219,5.917507512939544,0.062212085210454904,9.857009049397355,"Jenkins, Kubernetes","Creativity, Critical Thinking, Problem Solving",Mathematics,"Jenkins, Kubernetes",ISTJ,Cisco Certified,On-Site,"Jenkins, Kubernetes",DevOps Engineer
76.29148223459912,7.75323123914246,1.107272326835438,8.218466184429525,"Network Security, Ethical Hacking, Cryptography","Teamwork, Adaptability, Critical Thinking",Computer Science,"Network Security, Ethical Hacking, Cryptography",ENFP,Google Certified,Remote,"Network Security, Ethical Hacking, Cryptography",Cybersecurity Expert
85.64362643692874,4.552300656732207,1.178100850555132,4.5316570469953295,"Computer Vision, NLP","Leadership, Teamwork",Computer Science,"Computer Vision, NLP",ISTJ,Microsoft Certified,On-Site,"Computer Vision, NLP",AI Engineer
81.05001629518527,5.050980044929172,4.759899335666142,10.093808368800355,"Docker, Jenkins, Linux, AWS","Teamwork, Creativity",Computer Science,"Docker, Jenkins, Linux, AWS",ENFJ,Cisco Certified,Remote,"Docker, Jenkins, Linux, AWS",DevOps Engineer
94.09005499473518,7.864739379103055,6.7111172808421315,7.4849972546481345,"Cryptography, Network Security","Teamwork, Creativity, Adaptability",Data Science,"Cryptography, Network Security",ENFP,Google Certified,On-Site,"Cryptography, Network Security",Cybersecurity Expert
83.38689585457234,6.576514083105967,2.2227404264948674,11.171370320750517,"JavaScript, Java","Communication, Critical Thinking",Data Science,"JavaScript, Java",ENFP,Google Certified,Hybrid,"JavaScript, Java",Software Engineer
67.00063383890476,2.697251181025801,1.5352928049233678,10.811816640578126,"Docker, Jenkins, Linux","Teamwork, Time Management, Leadership",Mathematics,"Docker, Jenkins, Linux",ENTJ,Microsoft Certified,Remote,"Docker, Jenkins, Linux",DevOps Engineer
89.4025383193927,3.9379380990612103,3.500874973967795,4.445702513566957,"Cryptography, Python, Ethical Hacking","Leadership, Critical Thinking, Communication",Computer Science,"Cryptography, Python, Ethical Hacking",ENFJ,Cisco Certified,Hybrid,"Cryptography, Python, Ethical Hacking",Cybersecurity Expert
89.98044248146283,5.555800437638831,0.03776026760915342,8.110852001601712,"PyTorch, Python, Computer Vision, NLP","Time Management, Adaptability, Critical Thinking",Mathematics,"PyTorch, Python, Computer Vision, NLP",ENTP,Google Certified,On-Site,"PyTorch, Python, Computer Vision, NLP",AI Engineer
85.72540324754623,4.697905886108713,0.9911166909351764,10.416220075427741,"TensorFlow, SQL, PyTorch","Time Management, Communication",Physics,"TensorFlow, SQL, PyTorch",ISTJ,AWS Certified,On-Site,"TensorFlow, SQL, PyTorch",Data Scientist
84.21106305352211,4.724005426380492,0.5935405399451674,4.317823869905717,"NLP, Python","Teamwork, Creativity, Critical Thinking",Data Science,"NLP, Python",ENTP,Google Certified,On-Site,"NLP, Python",AI Engineer
68.39926089002086,5.583031494800155,2.002417685744673,5.410132270703704,"Docker, AWS","Leadership, Creativity",Computer Science,"Docker, AWS",INTJ,Microsoft Certified,Remote,"Docker, AWS",DevOps Engineer
84.92756948321289,4.045912937292442,1.3326398469451997,7.547020308150819,"TensorFlow, Python, Computer Vision","Creativity, Communication, Adaptability",Computer Science,"TensorFlow, Python, Computer Vision",INTJ,CompTIA Security+,Remote,"TensorFlow, Python, Computer Vision",AI Engineer
75.0,4.380735952487505,1.889019274134735,8.123681407213157,"Cryptography, Network Security, Python, Ethical Hacking","Problem Solving, Communication",Mathematics,"Cryptography, Network Security, Python, Ethical Hacking",ISTJ,CompTIA Security+,Hybrid,"Cryptography, Network Security, Python, Ethical Hacking",Cybersecurity Expert
91.49809380025967,1.8722936997482915,1.2216266207334374,2.685356962348515,"Java, Python","Communication, Critical Thinking",Information Technology,"Java, Python",ENFP,,Remote,"Java, Python",Software Engineer
84.99721852122582,6.588657452750535,1.7496680472790198,10.260962126838905,"Python, Cryptography","Teamwork, Communication, Leadership",Information Technology,"Python, Cryptography",ENTJ,Cisco Certified,Hybrid,"Python, Cryptography",Cybersecurity Expert
79.6595355521163,1.7225165421529973,1.0077327558591649,8.351052063723342,"Java, C++, JavaScript","Leadership, Problem Solving",Data Science,"Java, C++, JavaScript",INTP,CompTIA Security+,On-Site,"Java, C++, JavaScript",Software Engineer
81.96263856189846,2.300240201262169,0.885726019584604,11.429827840711356,"Python, TensorFlow, R","Teamwork, Critical Thinking",Physics,"Python, TensorFlow, R",ISTP,Google Certified,Remote,"Python, TensorFlow, R",Data Scientist
82.97819003654989,5.925322772174078,5.914656644073146,3.6746403912301178,"Network Security, Cryptography","Communication, Critical Thinking, Time Management",Mathematics,"Network Security, Cryptography",INTJ,Google Certified,On-Site,"Network Security, Cryptography",Cybersecurity Expert
82.2924549977688,4.1737609400012285,3.4491556037538413,9.313491913186494,"Ethical Hacking, Network Security, Cryptography","Problem Solving, Communication, Creativity",Computer Science,"Ethical Hacking, Network Security, Cryptography",ENFJ,,Remote,"Ethical Hacking, Network Security, Cryptography",Cybersecurity Expert
77.14176557094176,4.389336774565679,1.5594610135319698,9.142605571045802,"Docker, Jenkins","Critical Thinking, Leadership, Communication",Electronics Engineering,"Docker, Jenkins",ENTJ,Cisco Certified,On-Site,"Docker, Jenkins",DevOps Engineer
80.0,2.3848459150400867,1.5996712308795835,8.570075362982763,"NLP, Python, Computer Vision","Critical Thinking, Leadership",Electronics Engineering,"NLP, Python, Computer Vision",ENFP,Cisco Certified,Hybrid,"NLP, Python, Computer Vision",AI Engineer
75.0,2.711975616479298,1.4820305660831588,2.913532427235558,"TensorFlow, SQL, PyTorch","Creativity, Communication, Problem Solving",Computer Science,"TensorFlow, SQL, PyTorch",ENFP,CompTIA Security+,Hybrid,"TensorFlow, SQL, PyTorch",Data Scientist
84.17058475008311,7.98991253942574,4.325440132897858,5.556525501363861,"Ethical Hacking, Network Security, Python, Cryptography","Leadership, Critical Thinking",Electronics Engineering,"Ethical Hacking, Network Security, Python, Cryptography",INTP,Microsoft Certified,Remote,"Ethical Hacking, Network Security, Python, Cryptography",Cybersecurity Expert
76.40998595708432,5.469315809378662,1.6725906719853432,9.833150816912955,"Linux, Jenkins, Kubernetes, AWS","Critical Thinking, Teamwork, Creativity",Data Science,"Linux, Jenkins, Kubernetes, AWS",ISTJ,Microsoft Certified,Hybrid,"Linux, Jenkins, Kubernetes, AWS",DevOps Engineer
90.337084765162,4.364158449602151,2.16998699283539,11.503070137361812,"R, TensorFlow","Critical Thinking, Leadership",Mathematics,"R, TensorFlow",ENFP,,Remote,"R, TensorFlow",Data Scientist
87.76849962628424,3.4178729285193374,0.0500620197852097,11.211438801808418,"TensorFlow, PyTorch, R, SQL","Teamwork, Adaptability, Time Management",Mathematics,"TensorFlow, PyTorch, R, SQL",ENTP,Google Certified,Remote,"TensorFlow, PyTorch, R, SQL",Data Scientist
69.17345460661181,6.393732618384649,1.2574376987013416,11.525699994780602,"Linux, Kubernetes, Jenkins","Critical Thinking, Problem Solving, Communication",Physics,"Linux, Kubernetes, Jenkins",ENFP,Google Certified,Hybrid,"Linux, Kubernetes, Jenkins",DevOps Engineer
83.54239344541251,2.8632077980599786,0.299664588948436,6.8064918936740195,"Cryptography, Network Security","Creativity, Leadership, Adaptability",Information Technology,"Cryptography, Network Security",ENFP,AWS Certified,Hybrid,"Cryptography, Network Security",Cybersecurity Expert
90.90064086870764,4.143670075299965,1.1026362778044132,2.390064207628181,"R, PyTorch","Creativity, Problem Solving",Mathematics,"R, PyTorch",INTJ,Google Certified,Hybrid,"R, PyTorch",Data Scientist
90.72146534279969,2.2180739599109716,1.7712559100923626,3.070291342110381,"TensorFlow, PyTorch, R, Python","Leadership, Critical Thinking, Communication",Information Technology,"TensorFlow, PyTorch, R, Python",INTP,Microsoft Certified,On-Site,"TensorFlow, PyTorch, R, Python",Data Scientist
80.10506976462192,7.129795893102742,1.935246661376732,2.048131288821419,"SQL, C++, Java","Problem Solving, Communication, Adaptability",Computer Science,"SQL, C++, Java",ENTP,Google Certified,Hybrid,"SQL, C++, Java",Software Engineer
88.96605502849661,4.025985712876649,2.399662999644636,3.967054973660173,"AWS, Docker","Adaptability, Creativity, Problem Solving",Computer Science,"AWS, Docker",ENTP,Cisco Certified,Remote,"AWS, Docker",DevOps Engineer
88.10617476286997,7.930942906920828,2.7306873546547914,3.5558614766117973,"Python, Cryptography","Adaptability, Critical Thinking, Creativity",Computer Science,"Python, Cryptography",INTP,Microsoft Certified,Hybrid,"Python, Cryptography",Cybersecurity Expert
83.94311563919047,5.148417976296015,2.142570497509825,4.49884662147543,"AWS, Jenkins, Linux, Kubernetes","Problem Solving, Communication",Data Science,"AWS, Jenkins, Linux, Kubernetes",ISTJ,Microsoft Certified,Hybrid,"AWS, Jenkins, Linux, Kubernetes",DevOps Engineer
85.83553501570113,4.164837868268015,3.135487673290557,7.500305240126472,"Ethical Hacking, Python, Cryptography, Network Security","Critical Thinking, Teamwork",Mathematics,"Ethical Hacking, Python, Cryptography, Network Security",ENTP,Microsoft Certified,Remote,"Ethical Hacking, Python, Cryptography, Network Security",Cybersecurity Expert
85.19197004119326,5.068044066836779,3.6234124154697867,4.487970637531479,"SQL, TensorFlow, Python","Communication, Critical Thinking, Leadership",Mathematics,"SQL, TensorFlow, Python",ENFJ,CompTIA Security+,Hybrid,"SQL, TensorFlow, Python",Data Scientist
92.20972502900945,1.719380776948901,0.014819347372779765,2.1997293257802815,"Python, TensorFlow, PyTorch","Creativity, Adaptability, Problem Solving",Mathematics,"Python, TensorFlow, PyTorch",INTJ,Microsoft Certified,Remote,"Python, TensorFlow, PyTorch",Data Scientist
82.43812879661654,4.140152322847685,3.4360763346617604,6.156277820291551,"R, SQL, Python","Teamwork, Critical Thinking",Electronics Engineering,"R, SQL, Python",ENFJ,AWS Certified,Hybrid,"R, SQL, Python",Data Scientist
80.50539485391677,7.082713735146274,6.40598035124534,2.009720208816904,"SQL, C++, Java","Communication, Critical Thinking",Data Science,"SQL, C++, Java",ENTJ,Microsoft Certified,Remote,"SQL, C++, Java",Software Engineer
83.97531042884198,4.293525578337691,0.7798391556665658,4.419165922431378,"NLP, PyTorch","Teamwork, Communication, Time Management",Information Technology,"NLP, PyTorch",ENFP,Google Certified,Hybrid,"NLP, PyTorch",AI Engineer
79.73500283576294,3.145096355851701,3.026252317159118,14.538346925310105,"Java, JavaScript","Problem Solving, Adaptability, Creativity",Electronics Engineering,"Java, JavaScript",ISTJ,Google Certified,Hybrid,"Java, JavaScript",Software Engineer
93.46968533548747,7.975961894604198,6.3850454697457995,10.610778824619793,"Python, Network Security, Cryptography","Adaptability, Teamwork",Data Science,"Python, Network Security, Cryptography",ENFJ,Google Certified,Hybrid,"Python, Network Security, Cryptography",Cybersecurity Expert
89.66736415821187,5.081453741770723,0.22795684841528377,6.980375923698253,"PyTorch, Computer Vision, NLP","Critical Thinking, Teamwork",Physics,"PyTorch, Computer Vision, NLP",ENTP,Cisco Certified,Remote,"PyTorch, Computer Vision, NLP",AI Engineer
79.95718873362159,7.35432870555125,0.6428919394739705,14.174413307032934,"Python, JavaScript, SQL, Java","Leadership, Teamwork",Mathematics,"Python, JavaScript, SQL, Java",INTJ,Microsoft Certified,On-Site,"Python, JavaScript, SQL, Java",Software Engineer
79.10478408720705,7.880020824987944,4.227397854554598,8.534191503076295,"SQL, JavaScript","Problem Solving, Teamwork",Electronics Engineering,"SQL, JavaScript",ISTJ,CompTIA Security+,On-Site,"SQL, JavaScript",Software Engineer
80.0,2.3610659266759395,1.6159970100328858,6.025763318869076,"TensorFlow, Computer Vision, PyTorch","Leadership, Adaptability",Mathematics,"TensorFlow, Computer Vision, PyTorch",ENTJ,Cisco Certified,Hybrid,"TensorFlow, Computer Vision, PyTorch",AI Engineer
80.0,2.1567133442943334,0.2576170020068405,6.97842383259221,"PyTorch, Python, TensorFlow, Computer Vision","Communication, Problem Solving, Critical Thinking",Physics,"PyTorch, Python, TensorFlow, Computer Vision",ISTJ,CompTIA Security+,Hybrid,"PyTorch, Python, TensorFlow, Computer Vision",AI Engineer
85.35347408017772,1.694663654437767,0.1537413826912592,5.415041201025159,"JavaScript, SQL, Java, Python","Critical Thinking, Communication, Creativity",Physics,"JavaScript, SQL, Java, Python",INTJ,CompTIA Security+,Hybrid,"JavaScript, SQL, Java, Python",Software Engineer
86.0476808536322,3.695742860929443,1.5443917971961945,2.5786175105902274,"Python, SQL, Java, C++","Leadership, Problem Solving",Computer Science,"Python, SQL, Java, C++",ENFJ,AWS Certified,On-Site,"Python, SQL, Java, C++",Software Engineer
85.58875089043642,3.511089136822691,1.8583051876508265,9.597146980662947,"Python, C++","Problem Solving, Adaptability, Teamwork",Computer Science,"Python, C++",ENTJ,Google Certified,Hybrid,"Python, C++",Software Engineer
80.67451905792467,4.787204835818,4.68346997354225,9.95850922572263,"Linux, Docker, Kubernetes, Jenkins","Creativity, Time Management",Mathematics,"Linux, Docker, Kubernetes, Jenkins",INTJ,CompTIA Security+,Hybrid,"Linux, Docker, Kubernetes, Jenkins",DevOps Engineer
89.4577741049573,3.886742386151558,1.003661100338419,5.191203396600841,"AWS, Linux, Kubernetes, Docker","Critical Thinking, Communication, Leadership",Computer Science,"AWS, Linux, Kubernetes, Docker",ENFJ,AWS Certified,Remote,"AWS, Linux, Kubernetes, Docker",DevOps Engineer
85.72439172254751,6.371990158541654,2.2463128561650523,7.781468595795893,"PyTorch, Computer Vision, Python, TensorFlow","Creativity, Critical Thinking, Adaptability",Physics,"PyTorch, Computer Vision, Python, TensorFlow",INTP,,Hybrid,"PyTorch, Computer Vision, Python, TensorFlow",AI Engineer
89.57412241017937,5.511993605402993,3.631862544429093,9.913002552869866,"Python, Computer Vision, PyTorch","Creativity, Leadership",Physics,"Python, Computer Vision, PyTorch",ISTP,Google Certified,On-Site,"Python, Computer Vision, PyTorch",AI Engineer
84.25426165349502,4.698308944515762,0.36404201569914335,3.16226108063021,"Docker, AWS, Kubernetes, Linux","Teamwork, Communication, Adaptability",Electronics Engineering,"Docker, AWS, Kubernetes, Linux",ENTJ,CompTIA Security+,Hybrid,"Docker, AWS, Kubernetes, Linux",DevOps Engineer
81.7316042968129,1.1373528125649242,0.459065047209253,11.935781728192186,"R, Python, SQL, PyTorch","Creativity, Critical Thinking",Mathematics,"R, Python, SQL, PyTorch",ENFP,,Remote,"R, Python, SQL, PyTorch",Data Scientist
87.74485958530734,2.370047501725745,1.0666734627101377,4.8424750855499905,"Ethical Hacking, Network Security, Cryptography, Python","Time Management, Leadership, Teamwork",Data Science,"Ethical Hacking, Network Security, Cryptography, Python",ISTP,,On-Site,"Ethical Hacking, Network Security, Cryptography, Python",Cybersecurity Expert
86.62344290817542,3.0248822378372644,0.5979898864836782,5.869355905857042,"Ethical Hacking, Network Security, Cryptography, Python","Problem Solving, Time Management",Data Science,"Ethical Hacking, Network Security, Cryptography, Python",ISTP,Google Certified,Hybrid,"Ethical Hacking, Network Security, Cryptography, Python",Cybersecurity Expert
79.72552127416353,5.214032955430868,4.081261741267686,11.437330551591941,"Jenkins, AWS, Linux, Kubernetes","Communication, Critical Thinking, Adaptability",Mathematics,"Jenkins, AWS, Linux, Kubernetes",ENTP,CompTIA Security+,Hybrid,"Jenkins, AWS, Linux, Kubernetes",DevOps Engineer
81.00539672040618,4.902144938880763,1.5468888676875363,10.10050611541434,"Cryptography, Ethical Hacking, Python","Critical Thinking, Leadership, Adaptability",Data Science,"Cryptography, Ethical Hacking, Python",ENFP,Microsoft Certified,Remote,"Cryptography, Ethical Hacking, Python",Cybersecurity Expert
90.72259245822646,2.951908931485174,1.082529677349325,2.8464401988521137,"Python, PyTorch, Computer Vision","Time Management, Creativity, Problem Solving",Information Technology,"Python, PyTorch, Computer Vision",INTP,Cisco Certified,On-Site,"Python, PyTorch, Computer Vision",AI Engineer
89.64122845672162,5.904346306002802,5.118014236988691,11.045757517162542,"Python, Cryptography","Time Management, Teamwork, Adaptability",Electronics Engineering,"Python, Cryptography",INTP,AWS Certified,Hybrid,"Python, Cryptography",Cybersecurity Expert
